geneID	HS01	HS02	HS03	HS04	HS05	CL08	CL10	CL11	CL12	CL13
FAM20A	2.9167162254837646	3.1510067543977414	3.454150310894855	2.9268702696336977	3.5038256340921983	6.6440768295002455	6.709031537287453	6.71931522740797	7.265094006132527	6.710235291910633
FAM20C	3.0151709548263534	2.9035450421998044	2.7224796343264677	3.331545839867421	2.9845715533278887	5.216988760363255	5.549879913933081	4.576517653680296	4.6245932576091935	4.955123740238496
FAM222A	2.0652431380696274	1.1201051483101374	1.6649239958780981	1.3734812415698061	1.7327016489538538	-0.5064651098412294	-0.626731651622213	-0.5371599954478946	-0.7158024641212609	-0.5019716407190588
FAM26F	-1.624694574379254	0.15019043717468097	-1.107693217382257	-0.307226237587816	-1.1582071353370775	6.61404450115669	6.974232105930956	8.49870239251305	8.2267002167973	7.683327203118171
FAM46B	6.887204855169081	7.058990164562276	6.093088855427535	6.34607841759522	6.480202117432112	6.117054493723646	2.5993372249740054	3.302090822323606	4.455208058256525	4.681467618840658
FAM46C	3.739621021721677	3.2797041175333694	3.7270130793100544	3.8632025206612632	2.4783324875742845	6.63180470653273	6.91814698542519	6.670007113039302	7.033015284501767	6.518146582358499
FAM49A	4.603032268221274	4.328045225244167	4.2599695438005165	4.4550298710544185	4.279843432025481	6.301773338967725	6.455205640259307	6.156592812734565	6.6489372418188415	6.553291724974091
FAM49B	4.904174966489291	5.31276061988113	4.974043114138443	5.2799023298463785	3.879666614429543	7.282908113414798	7.3887620305660855	7.8665736426461175	7.862450065349285	7.839770117226108
FAM57A	6.365393514712005	6.169479185636854	5.7790688171923374	5.983361008737286	5.778119267168982	4.939463423031728	3.784985964134181	3.3379872008154017	3.6883934760125707	3.6759789452846148
FAM65B	3.855254280748407	2.1218986001202267	3.6066099839100203	2.996319773437285	3.1562629109901725	4.799399119335272	6.166934980620856	5.699208330867457	5.7974022131331235	5.517619387922075
FAM65C	2.1779811584884947	2.749876118914227	3.378869428419072	2.5256139553183807	3.596709800768824	4.787894531549322	5.307947484551483	5.452420526592491	5.394831863622345	5.041244995346533
FAM69C	2.5332250368585987	2.4685758402982656	1.6227102663262687	2.0757676252522703	1.7835691123841746	-0.49536250874021176	-3.703733782781556	-2.828973689631101	-2.866310843072369	-2.171972701771028
FAM78A	0.8917132717145633	2.5851090751950685	2.198915250598966	1.337102234312976	1.9758280422251853	5.255890726199467	5.493127980805564	4.808423490918996	5.270231983989703	5.433981650716031
FAM83B	8.994354141140164	8.7384226831092775	8.461050085295632	8.742121818572524	7.390538772276517	7.382513481661785	3.8227151647329913	5.3231310001919505	5.325405506938532	6.343454791061517
FAM83C	6.314201689479694	5.927591394406328	5.623347820828869	5.645542752860523	5.706033569800077	5.034724993990342	1.716404892617599	2.1199432570146097	2.605238852379947	4.32630717748598
FAM83F	7.413805072237042	6.860751545305007	6.7641435112193005	7.099988919077828	7.163602171119119	6.046915543093673	2.52367818369783	3.7341735351418115	3.7522217685164287	4.890609955990571
FAM83G	8.037064417369564	7.526844878479959	7.362699955279532	7.564992656621776	7.797977092546218	7.235366524551933	4.492921387612972	5.277054511960252	5.635748456019011	4.915799043203641
FAM83H-AS1	4.625774752819134	4.506782683743617	4.216432308253125	4.8762633300173785	4.128631436643049	2.3406832012780905	1.1462537171513594	1.2477763737824987	0.8302017383093292	2.0542415455939094
FAM95C	0.9659479954786049	1.428745156772116	1.213255182948494	0.5885385493335897	1.5706909981755173	-2.2598654859811527	-1.9956310183856223	-1.1822236729842417	-1.3730347163139187	-2.4592745561589258
FANCA	1.7806312928511434	1.059144890587457	1.0784134545344661	0.3515128081402487	2.207457033126194	2.9188273555161914	3.915828708275937	3.739966184967056	3.9516590071742037	3.775781613577373
